id,ra,dec,rad,tmin,duration,caldb,irf,emin,emax
000739,293.6470, 18.0607,  5.0000,666090240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000740,293.7257, 18.1954,  5.0000,666092160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000741,293.8045, 18.3300,  5.0000,666144000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000742,293.8835, 18.4646,  5.0000,666145920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000743,293.9625, 18.5992,  5.0000,666147840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000744,294.0417, 18.7337,  5.0000,666149760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000745,294.1211, 18.8682,  5.0000,666151680.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000746,294.2005, 19.0027,  5.0000,666153600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000747,294.2801, 19.1371,  5.0000,666155520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000748,294.3599, 19.2715,  5.0000,666157440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000749,294.4398, 19.4058,  5.0000,666159360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000750,294.5198, 19.5401,  5.0000,666161280.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000751,294.5999, 19.6744,  5.0000,666163200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000752,294.6802, 19.8086,  5.0000,666165120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000753,294.7607, 19.9428,  5.0000,666167040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000754,294.8413, 20.0769,  5.0000,666168960.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000755,294.9220, 20.2111,  5.0000,666170880.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000756,295.0029, 20.3451,  5.0000,666172800.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000757,295.0839, 20.4792,  5.0000,666174720.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000758,295.1650, 20.6131,  5.0000,666176640.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000759,295.2464, 20.7471,  5.0000,666178560.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000760,295.3278, 20.8810,  5.0000,666230400.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000761,295.4095, 21.0148,  5.0000,666232320.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000762,295.4912, 21.1487,  5.0000,666234240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000763,295.5732, 21.2824,  5.0000,666236160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000764,295.6552, 21.4162,  5.0000,666238080.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000765,295.7375, 21.5499,  5.0000,666240000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000766,295.8199, 21.6835,  5.0000,666241920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000767,295.9024, 21.8171,  5.0000,666243840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000768,295.9852, 21.9507,  5.0000,666245760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000769,296.0680, 22.0842,  5.0000,666247680.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000770,296.1511, 22.2177,  5.0000,666249600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000771,296.2343, 22.3511,  5.0000,666251520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000772,296.3177, 22.4844,  5.0000,666253440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000773,296.4012, 22.6178,  5.0000,666255360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000774,296.4849, 22.7511,  5.0000,666257280.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000775,296.5688, 22.8843,  5.0000,666259200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000776,296.6529, 23.0175,  5.0000,666261120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000777,296.7371, 23.1506,  5.0000,666263040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000778,296.8215, 23.2837,  5.0000,666264960.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000779,296.9061, 23.4167,  5.0000,666316800.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000780,186.8174,-61.7634,  5.0000,666318720.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000781,187.1417,-61.7775,  5.0000,666320640.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000782,187.4663,-61.7908,  5.0000,666322560.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000783,187.7912,-61.8033,  5.0000,666324480.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000784,188.1163,-61.8150,  5.0000,666326400.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000785,188.4417,-61.8259,  5.0000,666328320.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000786,188.7673,-61.8361,  5.0000,666330240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000787,189.0931,-61.8455,  5.0000,666332160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000788,189.4191,-61.8541,  5.0000,666334080.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000789,189.7453,-61.8620,  5.0000,666336000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000790,190.0716,-61.8690,  5.0000,666337920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000791,190.3981,-61.8753,  5.0000,666339840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000792,190.7247,-61.8808,  5.0000,666341760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000793,191.0514,-61.8855,  5.0000,666343680.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000794,191.3782,-61.8894,  5.0000,666345600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000795,191.7051,-61.8926,  5.0000,666347520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000796,192.0321,-61.8950,  5.0000,666349440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000797,192.3591,-61.8966,  5.0000,666351360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000798,192.6861,-61.8974,  5.0000,666403200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000799,193.0131,-61.8974,  5.0000,666405120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000800,193.3401,-61.8966,  5.0000,666407040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000801,193.6671,-61.8951,  5.0000,666408960.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000802,193.9940,-61.8928,  5.0000,666410880.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000803,194.3209,-61.8897,  5.0000,666412800.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000804,194.6477,-61.8858,  5.0000,666414720.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000805,194.9745,-61.8811,  5.0000,666416640.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000806,195.3011,-61.8756,  5.0000,666418560.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000807,195.6276,-61.8694,  5.0000,666420480.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000808,195.9539,-61.8624,  5.0000,666422400.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000809,196.2801,-61.8546,  5.0000,666424320.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000810,196.6061,-61.8460,  5.0000,666426240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000811,196.9319,-61.8367,  5.0000,666428160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000812,197.2575,-61.8266,  5.0000,666430080.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000813,197.5829,-61.8157,  5.0000,666432000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000814,197.9081,-61.8040,  5.0000,666433920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000815,198.2330,-61.7915,  5.0000,666435840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000816,198.5576,-61.7783,  5.0000,666437760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000817,198.8819,-61.7643,  5.0000,666489600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000818,199.2059,-61.7495,  5.0000,666491520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000819,199.5297,-61.7340,  5.0000,666493440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000820,199.8530,-61.7177,  5.0000,666495360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000821,200.1760,-61.7006,  5.0000,666497280.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000822,200.4987,-61.6828,  5.0000,666499200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000823,200.8210,-61.6641,  5.0000,666501120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000824,201.1428,-61.6448,  5.0000,666503040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000825,201.4643,-61.6246,  5.0000,666504960.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000826,201.7853,-61.6037,  5.0000,666506880.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000827,202.1059,-61.5821,  5.0000,666508800.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000828,202.4260,-61.5597,  5.0000,666510720.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000829,202.7457,-61.5365,  5.0000,666512640.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000830,203.0649,-61.5126,  5.0000,666514560.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000831,203.3835,-61.4879,  5.0000,666516480.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000832,203.7017,-61.4625,  5.0000,666518400.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000833,204.0193,-61.4363,  5.0000,666520320.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000834,204.3364,-61.4094,  5.0000,666522240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000835,204.6529,-61.3818,  5.0000,666524160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000836,204.9689,-61.3534,  5.0000,666576000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000837,205.2843,-61.3242,  5.0000,666577920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000838,205.5991,-61.2944,  5.0000,666579840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000839,205.9132,-61.2638,  5.0000,666581760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000840,206.2268,-61.2324,  5.0000,666583680.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000841,206.5397,-61.2004,  5.0000,666585600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000842,206.8520,-61.1676,  5.0000,666587520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000843,207.1636,-61.1341,  5.0000,666589440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000844,207.4745,-61.0998,  5.0000,666591360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000845,207.7848,-61.0649,  5.0000,666593280.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000846,208.0943,-61.0292,  5.0000,666595200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000847,208.4032,-60.9928,  5.0000,666597120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000848,208.7113,-60.9557,  5.0000,666599040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000849,209.0187,-60.9179,  5.0000,666600960.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000850,209.3254,-60.8794,  5.0000,666602880.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000851,209.6313,-60.8402,  5.0000,666604800.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000852,209.9365,-60.8003,  5.0000,666606720.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000853,210.2409,-60.7596,  5.0000,666608640.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000854,210.5445,-60.7183,  5.0000,666610560.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000855,210.8473,-60.6763,  5.0000,666662400.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000856,211.1493,-60.6337,  5.0000,666664320.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000857,211.4506,-60.5903,  5.0000,666666240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000858,211.7510,-60.5462,  5.0000,666668160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000859,212.0505,-60.5015,  5.0000,666670080.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000860,212.3493,-60.4561,  5.0000,666672000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000861,212.6471,-60.4100,  5.0000,666673920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000862,212.9442,-60.3632,  5.0000,666675840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000863,213.2403,-60.3158,  5.0000,666677760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000864,213.5356,-60.2677,  5.0000,666679680.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000865,213.8301,-60.2190,  5.0000,666681600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000866,214.1236,-60.1696,  5.0000,666683520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000867,214.4163,-60.1195,  5.0000,666685440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000868,214.7080,-60.0688,  5.0000,666687360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000869,214.9989,-60.0175,  5.0000,666689280.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000870,215.2888,-59.9655,  5.0000,666691200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000871,215.5778,-59.9129,  5.0000,666693120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000872,215.8659,-59.8596,  5.0000,666695040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000873,216.1530,-59.8057,  5.0000,666696960.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000874,216.4393,-59.7511,  5.0000,666748800.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000875,216.7245,-59.6960,  5.0000,666750720.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000876,217.0089,-59.6402,  5.0000,666752640.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000877,217.2922,-59.5838,  5.0000,666754560.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000878,217.5747,-59.5268,  5.0000,666756480.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000879,217.8561,-59.4691,  5.0000,666758400.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000880,218.1366,-59.4109,  5.0000,666760320.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000881,218.4161,-59.3520,  5.0000,666762240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000882,218.6946,-59.2926,  5.0000,666764160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000883,218.9722,-59.2325,  5.0000,666766080.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000884,219.2487,-59.1719,  5.0000,666768000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000885,219.5243,-59.1106,  5.0000,666769920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000886,219.7989,-59.0488,  5.0000,666771840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000887,220.0725,-58.9864,  5.0000,666773760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000888,220.3451,-58.9234,  5.0000,666775680.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000889,220.6166,-58.8598,  5.0000,666777600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000890,220.8872,-58.7957,  5.0000,666779520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000891,221.1568,-58.7310,  5.0000,666781440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000892,221.4253,-58.6657,  5.0000,666783360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000893,221.6929,-58.5998,  5.0000,666835200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000894,221.9594,-58.5334,  5.0000,666837120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000895,222.2249,-58.4665,  5.0000,666839040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000896,222.4894,-58.3990,  5.0000,666840960.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000897,222.7529,-58.3309,  5.0000,666842880.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000898,223.0153,-58.2623,  5.0000,666844800.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000899,223.2767,-58.1931,  5.0000,666846720.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000900,223.5371,-58.1234,  5.0000,666848640.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000901,223.7965,-58.0532,  5.0000,666850560.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000902,224.0548,-57.9825,  5.0000,666852480.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000903,224.3122,-57.9112,  5.0000,666854400.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000904,224.5684,-57.8394,  5.0000,666856320.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000905,224.8237,-57.7670,  5.0000,666858240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000906,225.0779,-57.6942,  5.0000,666860160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000907,225.3311,-57.6208,  5.0000,666862080.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000908,225.5833,-57.5470,  5.0000,666864000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000909,225.8344,-57.4726,  5.0000,666865920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000910,226.0845,-57.3977,  5.0000,666867840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000911,226.3336,-57.3223,  5.0000,666869760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000912,226.5816,-57.2465,  5.0000,666921600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000913,226.8287,-57.1701,  5.0000,666923520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000914,227.0747,-57.0932,  5.0000,666925440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000915,227.3196,-57.0159,  5.0000,666927360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000916,227.5635,-56.9381,  5.0000,666929280.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000917,227.8065,-56.8598,  5.0000,666931200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000918,228.0483,-56.7810,  5.0000,666933120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000919,228.2892,-56.7017,  5.0000,666935040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000920,228.5290,-56.6220,  5.0000,666936960.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000921,228.7679,-56.5418,  5.0000,666938880.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000922,229.0057,-56.4612,  5.0000,666940800.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000923,229.2424,-56.3801,  5.0000,666942720.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000924,229.4782,-56.2985,  5.0000,666944640.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000925,229.7130,-56.2165,  5.0000,666946560.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000926,229.9467,-56.1340,  5.0000,666948480.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000927,230.1794,-56.0511,  5.0000,666950400.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000928,230.4112,-55.9678,  5.0000,666952320.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000929,230.6419,-55.8840,  5.0000,666954240.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000930,230.8716,-55.7998,  5.0000,666956160.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000931,231.1003,-55.7151,  5.0000,667008000.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000932,231.3280,-55.6300,  5.0000,667009920.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000933,231.5547,-55.5445,  5.0000,667011840.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000934,231.7805,-55.4586,  5.0000,667013760.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000935,232.0052,-55.3722,  5.0000,667015680.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000936,232.2289,-55.2854,  5.0000,667017600.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000937,232.4517,-55.1983,  5.0000,667019520.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000938,232.6735,-55.1107,  5.0000,667021440.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000939,232.8943,-55.0227,  5.0000,667023360.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000940,233.1141,-54.9343,  5.0000,667025280.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000941,233.3330,-54.8455,  5.0000,667027200.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000942,233.5508,-54.7563,  5.0000,667029120.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000943,233.7678,-54.6667,  5.0000,667031040.0000,1800.0000,prod3b-v2,South_z40_50h,0.013,199.0
000944,233.9837,-54.5767,  5.0000,667032960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000945,234.1987,-54.4863,  5.0000,667034880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000946,234.4127,-54.3956,  5.0000,667036800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000947,234.6258,-54.3044,  5.0000,667038720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000948,234.8379,-54.2129,  5.0000,667040640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000949,235.0491,-54.1210,  5.0000,667042560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000950,235.2593,-54.0287,  5.0000,667094400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000951,235.4686,-53.9361,  5.0000,667096320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000952,235.6770,-53.8431,  5.0000,667098240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000953,235.8844,-53.7497,  5.0000,667100160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000954,236.0909,-53.6560,  5.0000,667102080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000955,236.2965,-53.5619,  5.0000,667104000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000956,236.5011,-53.4674,  5.0000,667105920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000957,236.7049,-53.3726,  5.0000,667107840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000958,236.9077,-53.2774,  5.0000,667109760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000959,237.1096,-53.1819,  5.0000,667111680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000960,237.3106,-53.0861,  5.0000,667113600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000961,237.5107,-52.9899,  5.0000,667115520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000962,237.7099,-52.8934,  5.0000,667117440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000963,237.9082,-52.7965,  5.0000,667119360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000964,238.1056,-52.6993,  5.0000,667121280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000965,238.3021,-52.6017,  5.0000,667123200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000966,238.4978,-52.5039,  5.0000,667125120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000967,238.6926,-52.4057,  5.0000,667127040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
