N	filename	GLON	GLAT	R_pwn	R_pwn_deg	distance	cr_fl_01	cr_fl_1	nh	age	X	Y	Z	v_X	v_Y	v_Z	v_3d	E_sn	M_ej	l0	t0	eta	eps	ebreak	alpha1	alpha2	Tfir	Ufir	Tnir	Unir
26	./spectra/ph_sed_pwn_26.txt	29.32353345236873	1.4821587789580108	6.088016745992388	0.03414158200280572	20.43359466096247	0.0021669852586734587	0.0008740477268642751	0.036446490320900214	4136.293818398496	-9.309440688735997	10.003812808996386	0.5285285285285286	99.04924988877985	407.3774746238874	-192.01979598087303	461.1277076721827	1e+51	2.5687565990357616e+34	1.5989668952994677e+40	124.30318107743368	0.07207082406655209	0.18031070792654524	0.4309287520845222	1.2187036114308292	2.289582608022494	36.8179032760811	2.545155528789748e-13	3412.912505847276	4.3869872282299357e-13
27	./spectra/ph_sed_pwn_27.txt	-17.735855826061833	0.22729876174934197	1.800690436735453	0.0272589539002361	7.56976623739216	8.387633441357145e-05	8.461894418954423e-05	1.1658475592266084	32038.20271727753	1.2900736890213609	-2.3059535286550306	0.03003003003003002	-61.282688510224354	-128.11386789232137	-114.25089937051644	182.26902936139268	1e+51	2.4018313839545723e+34	3.959519548331134e+37	2808.806101476661	0.10252755149467632	0.4809442054879672	0.2416932677644512	1.3080393381263642	2.597496344324298	33.48839369814665	4.337607460967145e-12	3156.302597208131	2.259191302559917e-11
28	./spectra/ph_sed_pwn_28.txt	-33.370874190279544	-0.32874626903747534	2.291595494821126	0.031358162959804536	8.374134496524434	0.007997184548819695	0.0354939791944767	2.656177474031458	10875.887209081991	1.5066443774005345	-4.606169459194456	-0.04804804804804808	287.84303424323343	106.71286245268688	43.17431125552898	310.00849750867576	1e+51	3.3179525800080004e+34	2.3418258819106642e+39	297.919185356464	0.1352197944862117	0.5670382282228108	0.8538074235780018	1.087319467917482	2.5745867499283097	40.85555411278149	4.114346837952448e-12	2992.4676387380437	7.47345285389012e-12
33	./spectra/ph_sed_pwn_33.txt	-46.09889593728283	2.1026158552192125	11.165135087472878	0.09360171498526296	13.668863849500932	0.012179048177068151	0.005709650593153678	0.10105784261925048	49986.64292829116	-0.9718234816164918	-9.842301311852003	0.5015015015015014	-63.315409145048505	-103.07888798546809	290.4265325248026	314.61352319616816	1e+51	2.7050368584595573e+34	5.147942913640615e+37	21654.16434492141	0.0779168064591146	0.15097095817613546	0.640400459582468	1.0980068344723457	2.059143063786149	31.364169470723372	5.336684301846989e-13	3332.670938751779	1.3332713686874322e-12
37	./spectra/ph_sed_pwn_37.txt	12.69520109918441	-1.1558494765132243	1.7073086952985852	0.009254857929404541	21.139510182006358	0.00011665751072065971	0.0007120608980073261	0.06047359072379484	65783.3376739366	-12.118515385379489	4.644768513162419	-0.4264264264264265	-46.227453519063815	66.39759956127016	-134.90611530138685	157.30632101752002	1e+51	1.9569836600342242e+34	5.288585260761167e+38	447.2131230269927	0.09607705408400534	0.08989660055249049	0.7910557903356644	1.4475156997511491	2.5690276731100403	33.5656164846302	2.807013732881631e-13	4436.379358127578	4.999720142434383e-13
39	./spectra/ph_sed_pwn_39.txt	-14.205563826378622	-0.1522515842917214	0.7093794783542833	0.005994223217838552	13.561206701028444	9.630790521195972e-07	5.629638215455774e-05	3.0849548212457267	29678.506264775944	-4.646479255537479	-3.3279290521055716	-0.03603603603603602	-183.81728791904285	-115.49997793700787	34.891930251844016	219.878345996283	1e+51	2.5834546282164844e+34	3.8700734793042976e+39	100.2467913451925	0.1250458204572648	0.6053188985149645	0.7267344686407147	1.2557471708183392	2.67115089975558	30.753577521919368	3.4443130588357293e-12	2848.021813343167	4.624872710693962e-12
43	./spectra/ph_sed_pwn_43.txt	51.878412853154884	3.401831998417103	9.630657421818233	0.08900643396160714	12.399004336595178	0.002435975992517972	0.0012803842158085194	0.06437067577627295	7216.857041425551	0.8591812730307583	9.7371397570161	0.7357357357357357	15.567090070890748	191.41697518065013	-54.55867961107071	199.64829626492767	1e+51	2.4225942416072025e+34	5.1309321504552285e+39	181.38765953854576	0.04743767903439685	0.15300423717508815	0.4482959961461102	1.118836038294688	2.6542680599680777	28.899244928736984	5.615982831895023e-13	2260.9857510124884	1.1471056875997406e-12
44	./spectra/ph_sed_pwn_44.txt	-87.95575911686633	-7.554581082122525	2.9050439786409377	0.03453549802241887	9.63916831373338	0.00018398287872790076	0.0001084175631821807	0.007684617022618511	4303.077966629221	8.15914414772099	-9.549419707069204	-1.2672672672672671	459.4756486029773	-405.6458728105399	315.91518167776866	689.5424916579464	1e+51	3.876550801828141e+34	3.320634453944534e+38	312.7386415460049	0.08709589996804955	0.5989058105738401	0.11981416676731267	1.481820965226459	2.573432219473253	33.17979449661914	2.9092249179593167e-13	3293.317636468882	9.116551429228992e-13
48	./spectra/ph_sed_pwn_48.txt	-83.584718029317	1.2942783091452332	5.5556996663930525	0.12941996070774286	4.919142302495317	0.04469660485509548	0.07959176022339141	0.4263481942965115	17274.895390724447	7.950504847812978	-4.887092222468236	0.11111111111111104	14.601831665259988	85.57931688054093	-92.17295559677515	126.62103580829573	1e+51	3.3951493888314267e+34	1.1005181255677823e+38	5224.844174016523	0.09394653352001542	0.5427283790135535	0.6352304588358973	1.5332552135578217	2.69685663070554	30.96796241399064	7.393663555663195e-13	3681.765941563088	1.669829604950147e-12
49	./spectra/ph_sed_pwn_49.txt	39.761087901070425	14.593070943887728	5.730891252252025	0.16301198286031823	4.028599491569716	0.030583018000885958	0.009135805296696563	0.1618318594922945	34483.800964690665	5.5030484677107445	2.493519580007129	1.015015015015015	-147.01127371766813	462.5160484825993	-23.51957087249323	485.8874148587052	1e+51	2.6103768535795056e+34	8.432054860784114e+35	127882.51797549016	0.08210483332508506	0.34502756696046377	0.5763226519497484	1.1122602115496083	2.2023519472786006	38.42792365810304	1.591542928203254e-12	3295.5493403873797	6.389208343276386e-12
51	./spectra/ph_sed_pwn_51.txt	8.793187022754827	-2.846230048834268	2.5998956930482424	0.02044110920206831	14.574849397191748	0.0019513808679082602	0.0006915893055756483	0.2252448218518664	3565.180923213951	-5.885776607775549	2.225284321995252	-0.7237237237237237	52.67099293398674	162.0858278902403	-46.76933338909142	176.72979274920414	1e+51	1.7399056766691562e+34	3.501205248435847e+37	2780.268793574609	0.17221414765625015	0.6434027396972153	0.3305788704193638	1.077418123364085	2.0263828771653523	34.177482954008546	1.045566459380407e-12	2914.858760550075	4.106793150555421e-12
52	./spectra/ph_sed_pwn_52.txt	11.125106253048983	-4.0800242434809695	0.6296151392642686	0.005586291644239068	12.915290636598868	0.00014424273882265233	0.00021523448628038507	0.1913911270033304	1573.3334481443646	-4.140472412554279	2.4857146730317785	-0.9189189189189187	362.1125519573822	243.71525826372815	-137.16786485463032	457.5343162478872	1e+51	3.976950830676288e+34	1.3587084809067015e+37	9045.649602690852	0.14135331019973632	0.5074583177316443	0.3334683953013486	1.2099886123625423	2.5472466054538234	50.80249615238379	2.246329470016724e-12	3536.5705815254732	6.3728403846499726e-12
59	./spectra/ph_sed_pwn_59.txt	-2.2117620713793245	-6.842645078111719	27.117814644636315	0.334109465858841	9.300656678766957	0.0009663361318414537	0.0006476313636147801	0.001229273866565476	48051.22286673373	-0.7275295833844055	-0.3563830310257304	-1.108108108108108	41.363947687930725	-400.4894141543209	-113.90720638139177	418.4227511543963	1e+51	2.2315536893513273e+34	4.868857590793067e+35	86688.76484074921	0.07915294806714397	0.5403251223539365	0.21823055793863474	1.4063481205814228	2.670176113052208	40.798613294645854	1.856091594516949e-12	3795.596567759214	1.5730475164113855e-11
66	./spectra/ph_sed_pwn_66.txt	-25.904023486852648	-0.20377662791400816	23.88345160178842	0.36014430059444613	7.599192615537325	0.06345681697401494	0.01894840791080065	2.592696632917172	53648.62893602429	1.6643635130917993	-3.3197999588373377	-0.027027027027027084	93.60213627389076	73.27140185450662	15.334897346834905	119.85498454965729	1e+51	1.8828006356447944e+34	6.375218818024456e+38	1739.4299001287577	0.11308305748582295	0.6324968323394906	0.2442373462602685	1.2861096954671876	2.0168033409544845	31.83671468172265	4.35179063617508e-12	2912.0029964442797	1.5322499298661625e-11
76	./spectra/ph_sed_pwn_76.txt	39.92135150801488	-0.05200628920096323	4.4783703863599085	0.031022728980075652	16.54217443764335	0.00383860192353083	0.0016628712530541666	0.5169706514502079	12949.036455189444	-4.18661943429717	10.615695785206851	-0.01501501501501501	245.64790948962244	-17.323604314382802	136.69457920283432	281.65299694216463	1e+51	3.235538753864398e+34	3.816854906582676e+38	499.7785323042103	0.1032674391170089	0.4105258631216556	0.4638082404744576	1.1157467703318236	2.2375775373290026	19.08569738810838	5.437267536074757e-13	4003.7527412771633	6.90223981700585e-13
78	./spectra/ph_sed_pwn_78.txt	-77.38766239883545	-3.747335481887777	1.6705238146900203	0.020029792768347144	9.557159314200424	0.005929511584552663	0.01159043850550642	0.04826993421278248	27934.6480202314	6.417623674902179	-9.306602337910038	-0.6246246246246246	26.20201541874129	-4.952905682547634	-203.3671224444562	205.1079310461753	1e+51	1.7816457294915084e+34	5.4902650894863646e+38	335.1004453942058	0.14842509835083748	0.4918956523145511	0.4828514331728352	1.2447438045965182	2.678372373174746	23.39240438577093	4.3807196527858267e-13	3310.776770277454	9.956830980746814e-13
79	./spectra/ph_sed_pwn_79.txt	1.5419871004467651	-3.6328614039380014	0.593351781585713	0.004554426741330767	14.929015092640315	5.8214644555260435e-06	3.107231117998077e-06	0.16631497051806726	66668.25173888617	-6.3936206797471264	0.4009251194917285	-0.945945945945946	47.805414804080115	-389.9897800303955	-28.757480136779307	393.95986962705183	1e+51	2.696723333903932e+34	1.653445893846848e+37	1706.231651829758	0.07610207509851319	0.5381146899493365	0.3094821401841819	1.55971158271142	2.020479244413195	17.523917011511298	1.4535226284814117e-12	3017.621440015027	3.4898783838668745e-12
82	./spectra/ph_sed_pwn_82.txt	35.940350182924	-4.079180200005318	1.9034494007361404	0.017940271227114044	12.15807857463308	2.0832724607305175e-05	1.3229359988906553e-05	0.1471690768745025	72733.3317693371	-1.3185901735947372	7.118017307892917	-0.8648648648648649	-206.50074253533103	87.99070332651405	-148.7960165159933	269.3049852315501	1e+51	3.093997251729228e+34	6.124098270419048e+38	189.3947263809558	0.10390347282769173	0.09527375157520476	0.3964783521128599	1.4059957662669895	2.606465169857567	29.740741409190413	1.4151510583863006e-12	2805.806258613714	2.9077729310597946e-12
84	./spectra/ph_sed_pwn_84.txt	35.96503433739165	4.181207486045237	3.98772443250243	0.036139081924766364	12.644468944713811	2.9992901611803958e-05	6.791029100551028e-06	0.12051189351122002	58104.86985244567	-1.7068853110135631	7.406223539127573	0.921921921921922	-79.38539508629859	-230.6437615950148	46.832153193522	248.378413491284	1e+51	2.9038164921067417e+34	1.371518478423383e+38	429.9168714103137	0.1542146035616612	0.5472489566165333	0.7144517816090169	1.074393785312407	2.110240488095491	30.99236017243041	1.220450726466394e-12	2771.201360182932	2.4435400188307997e-12
85	./spectra/ph_sed_pwn_85.txt	27.871934706703385	1.4268663442385383	4.369740722318388	0.03218685510925098	15.557138078157616	0.000317459249212239	0.0001426677054787044	0.1727331075033783	12425.520857790603	-5.24816378465042	7.270658068248112	0.3873873873873873	87.31123023133839	-7.687670373737236	197.6288684829576	216.1932488727137	1e+51	3.788746554393028e+34	6.436691931424823e+35	125330.98095470149	0.1154613565565252	0.5398629651231696	0.5060275717418431	1.1134050904409942	2.6036970149888807	29.11906118259377	8.218662812887029e-13	3582.3813828278553	2.1990756025464083e-12
86	./spectra/ph_sed_pwn_86.txt	21.78304410692068	-2.1402579174631193	0.5904622287626583	0.003392968105739101	19.941828261349045	1.4027243384841722e-06	2.466697357257031e-06	0.0257150750482884	97273.32047407606	-10.004977638421613	7.395111376566992	-0.7447447447447447	227.3592350443204	91.85788444515076	-161.61647024027081	293.6834625027455	1e+51	2.4539057964578366e+34	2.862520250537343e+39	37.6546655848979	0.07386712656295	0.36025797306267515	0.34511387729828263	1.5938338725797323	2.5383180660512967	29.42377269941665	3.337084097292189e-13	3859.559103909107	6.995055743610153e-13
91	./spectra/ph_sed_pwn_91.txt	-49.75017730502316	0.35665754720415865	2.7353970802694034	0.022405013088629768	13.990324342443786	0.0015956246027279573	0.0005659232765015972	0.3996146047978192	4571.861991535418	-0.539275864224088	-10.677690897216195	0.08708708708708712	-278.3111892334417	172.2845282414449	116.27558642715744	347.36017146887923	1e+51	2.853505936685793e+34	5.305602090351969e+37	1535.1021096342831	0.11166862656594433	0.4118613167961163	0.3651900074969332	1.0278839251450786	2.092960590951116	39.44358911188642	7.481493062686508e-13	3447.8841939395534	8.402447521944218e-13
98	./spectra/ph_sed_pwn_98.txt	-85.06768989206792	-15.139218106624352	4.964949841573231	0.1281855791190395	4.438411851747748	0.0009017596168198516	0.00040774706187131647	0.04354507815787012	57627.17989029579	8.131634916935687	-4.268507581702453	-1.1591591591591592	8.96438308290061	38.74668941935733	54.08006935277232	67.12912934202107	1e+51	1.8607893449520306e+34	1.3952169153957298e+37	5180.083506796277	0.08871018472428452	0.5059794951086971	0.4898221754907869	1.2970747980946251	2.1781721084130963	23.737456550638036	4.4844376087423053e-13	3214.467237297053	1.595256312784462e-12
102	./spectra/ph_sed_pwn_102.txt	29.32719496364092	-1.2860306588788821	4.9657333770558685	0.029949122219420733	18.99992505260445	0.0002964909294994572	0.00012089456916994589	0.06977193328865809	36664.70488509428	-8.060663124033972	9.303749211994736	-0.4264264264264265	27.025621165528413	-447.0261357584682	-51.07750893515096	450.7456734895539	1e+51	2.368687343115777e+34	6.927411405537062e+36	11888.169965523472	0.12746793661742245	0.2933542472962579	0.7093800386465505	1.2882656932493584	2.0912356115647754	19.87660357031457	2.2981878257692026e-13	3570.4852720339563	8.186231923759363e-13
104	./spectra/ph_sed_pwn_104.txt	-26.6388446658279	26.37828451553083	1.0147858169413813	0.03927978925744141	2.9604504713833792	0.006244347632571832	0.0018543609066605474	0.1004269048770142	3295.021846163548	6.1293217452474105	-1.1891582011045707	1.3153153153153152	-366.6121745710353	-274.9988353662008	-86.61179124757099	466.4015956014547	1e+51	2.4315321025130126e+34	5.666384059783051e+35	369517.2154746133	0.07725672144719402	0.434822440026881	0.4776244660634065	1.479624038690596	2.123111009660485	36.76714189406705	1.3233202727952583e-12	3079.1497100433894	3.8880639905924735e-12
106	./spectra/ph_sed_pwn_106.txt	-53.3940643669339	0.04065270967582998	0.6349406727153674	0.005730276560200287	12.69726523119924	3.851988936979044e-07	9.356893271107963e-07	0.7880313174196178	47315.879080540566	0.9285205533343368	-10.192799526032934	0.009009009009009028	270.73926093237077	-144.555362041769	130.34475241339646	333.44527974908095	1e+51	1.6302319306935348e+34	3.5659972307726044e+36	31589.38337108917	0.1548988631973567	0.10142373507816238	0.2644996296074788	1.1624970469206268	2.396813039618461	27.85643161543933	6.442640224013333e-13	2927.5460456642463	1.3458751723100678e-12
108	./spectra/ph_sed_pwn_108.txt	29.1444171335457	34.18649070994393	4.6302153537864035	0.2532556750876116	2.0950375164181354	0.1580767481384036	0.06607540613603144	0.10220112417366156	80621.2192023707	6.98636950280642	0.8440135109689647	1.177177177177177	-81.4407862757423	-479.6719279929112	78.31443047791488	492.7990566090077	1e+51	2.809138012075526e+34	2.573595278260891e+38	1168.0646353457155	0.08430344757218138	0.24880287583687435	0.6327506833257844	1.060036671302989	2.0285764218623408	23.24785439627373	1.2607041200653951e-12	2974.248555021357	3.0857498522941214e-12
110	./spectra/ph_sed_pwn_110.txt	-85.42437631139983	3.971892482745499	13.235862074960178	0.1541165019184565	9.841349845101515	0.002663261812736902	0.0025841561399640683	0.030196899900595413	81932.14511434294	7.716793557809341	-9.786422458051273	0.6816816816816818	-10.214735943672117	-287.2220973554777	222.0417496606477	363.1850941765648	1e+51	3.0209615063730114e+34	4.746528773116722e+37	4428.900497803709	0.07716844758364197	0.3694790866964703	0.3751091216590277	1.2148887419666177	2.023576051796295	34.012073040935924	3.816277829126468e-13	2764.836380606643	8.749951045228177e-13
115	./spectra/ph_sed_pwn_115.txt	53.748903567832826	2.2062483352464075	6.491201480930912	0.059227084364082895	12.559062136802066	0.0033289578564167483	0.0034591477556631736	0.0973572470382098	41157.18518151436	1.0790166456291683	10.120538104834392	0.4834834834834834	-63.894841876900294	-295.73875060220445	111.18231464654129	322.3437086657493	1e+51	2.640052442046012e+34	1.7041809699809283e+37	19467.16079621601	0.07564974624367217	0.2911382298490339	0.4956968107021726	1.0425773260620093	2.2373811711478617	25.00335996245755	7.048395011616014e-13	2802.824624346453	1.4373384392352166e-12
116	./spectra/ph_sed_pwn_116.txt	55.24467850192861	-0.18868777943375864	5.659462888677456	0.23706568838631814	2.735625637130201	0.00027612750232690217	0.0003657140431809855	2.5701734607459987	69571.9567155504	6.940501943716787	2.247561406664915	-0.009009009009009028	30.96576567925173	348.3410733852734	-194.34844447757592	400.0896148641703	1e+51	3.976950830676288e+34	8.845226559761897e+40	11.874750378031873	0.07998605901775907	0.20944462349815665	0.6425095053351675	1.0952720037286676	2.331446188170004	24.846382974982586	1.4023720730016829e-12	3986.8709188350067	2.1717546580910225e-12
120	./spectra/ph_sed_pwn_120.txt	-52.858554873854075	0.19553860437204942	7.8539771601235175	0.07305791272514907	12.318980463563065	5.2549766245408945e-06	3.604374412145797e-05	0.7581117023922006	91701.4228172164	1.06203058740795	-9.819985903538477	0.042042042042042094	655.3541196033549	34.6606563217993	213.96585915286758	690.2693474729782	1e+51	2.616986909740858e+34	4.243641406232401e+38	697.6175292776518	0.10964218515303774	0.2611607915995279	0.4261389764886436	1.4352762422802197	2.3444177854928783	28.44058316074869	9.856793676579317e-13	3525.3632856222725	1.162619897481856e-12
125	./spectra/ph_sed_pwn_125.txt	-1.62210880929662	-1.6224861854766628	6.516656897488548	0.04725368494871376	15.80307874449167	0.0006546468268675831	0.00021063230278308277	0.24679627524469197	85364.12586408314	-7.290412689199494	-0.4471640539497456	-0.44744744744744747	204.91785400727383	62.636860409608964	54.148316901644726	221.0129937270661	1e+51	1.8559916358099044e+34	4.0882730065144495e+37	8198.812543662321	0.07321626514924244	0.4807109280395084	0.6460899515915166	1.3105895271495491	2.061209433833988	25.293515132950247	1.2681633078219346e-12	3536.213186657536	2.5147222176402995e-12
128	./spectra/ph_sed_pwn_128.txt	39.095555582207254	0.11942726045137565	3.3797312992816413	0.020678364543180557	18.7291727568844	0.0005357044146919046	0.0002763281469813424	0.2925508350411949	5736.508109700767	-6.03559186137475	11.810883004677837	0.03903903903903905	168.589956616074	231.06542956586787	64.65411205259942	293.24726838894657	1e+51	3.976950830676288e+34	3.0030060085599893e+37	9959.642896878466	0.09430708161189902	0.5292200861503132	0.2201675102602526	1.5597404010680085	2.409058827439625	19.73367411357097	1.5619828317632434e-13	3383.6475833525355	3.3415647478280066e-13
131	./spectra/ph_sed_pwn_131.txt	52.523845940785456	-5.43989633648562	2.3838101943737815	0.019824149876942285	13.779381077670546	0.00012227946170748237	2.989945148831886e-05	0.01475747369020469	86133.82115007308	0.1539538038966343	10.886157247177627	-1.3063063063063065	-36.78815401235306	-70.96756237665556	76.65390962132037	110.75010178575305	1e+51	1.8103684221137265e+34	7.231803779420529e+36	5136.99815117077	0.10827368646376882	0.5551876732508311	0.551135635777569	1.4060907970422498	2.223036152422849	25.07008760878258	3.650728096094692e-13	3734.0064080325537	1.0631628079739237e-12
132	./spectra/ph_sed_pwn_132.txt	-111.53418009240923	-20.252503292135717	4.286464801655206	0.14860882685285026	3.3052651935909774	0.10350263962768035	0.03115069561247115	0.02902005671021043	30549.39123048492	9.638212366890167	-2.884473051571629	-1.144144144144144	-154.77380363518543	-62.3044235067991	366.7066408712172	402.8778126669045	1e+51	3.086978897612462e+34	5.985926072458919e+39	60.57083049940058	0.10245946399562628	0.4155669137663092	0.13278092137660522	1.2447424072218205	2.2111924403196386	31.733248839950985	7.898270059903549e-13	2853.3285804903276	1.6952073138221683e-12
133	./spectra/ph_sed_pwn_133.txt	18.762895554840064	-4.038906992526282	29.17476398042511	0.1686286981350082	19.82564102573824	0.0044221586892329336	0.005639155655418824	0.007288085972483141	81955.53049848259	-10.225440714343954	6.3611311289074965	-1.3963963963963963	29.187607826853608	433.23354762063474	65.25560131268405	439.09169513587364	1e+51	1.608257056131828e+34	4.530056342503384e+38	6783.067767974794	0.1481285001745926	0.3044400297311474	0.16454519370703016	1.0412835206367417	2.2823556622484142	32.343361738977016	2.617752534504356e-13	2813.029719994579	7.283728544449183e-13
134	./spectra/ph_sed_pwn_134.txt	-57.92864002499591	-3.9173889772861337	12.520650487580344	0.12505993744843916	11.472567555715802	0.018124272109569285	0.008684404247849904	0.054035883488039005	25547.950696113287	2.4225852387568922	-9.698995778974478	-0.7837837837837838	202.93412983936338	439.0377274004038	10.657927608481042	483.78712111369657	1e+51	3.650725308238905e+34	3.8896377137033823e+37	4063.013317233125	0.1161468933379051	0.5741787850116653	0.8238223692299113	1.2898054495541518	2.235894859506567	38.44019088750612	6.554201034087443e-13	3712.8559317124846	9.015216502969832e-13
135	./spectra/ph_sed_pwn_135.txt	10.49774312245351	-0.2610169493067503	2.7879265752652596	0.019385756032315377	16.479772054633912	0.00011993748877730239	0.001091696753605139	0.887110415048429	15942.102294201464	-7.703766887356509	3.002530493767585	-0.07507507507507516	18.853255049121284	26.90216767829105	-51.76141365793549	61.3059197435779	1e+51	2.5898217290934767e+34	1.4527197319176746e+38	3530.5371630145332	0.12726586305195686	0.5039154330309561	0.21807351255088944	1.0994185352718175	2.575702334931339	44.12690510945632	1.1964279918272205e-12	3307.887245698624	2.1534084356879002e-12
138	./spectra/ph_sed_pwn_138.txt	-70.10705317171146	-3.72446584205539	8.960945889629825	0.07904594320198496	12.990522559022914	0.0011076225603810963	0.0003009688454028158	0.017969836817554208	22776.301836334853	4.089131065419764	-12.189579121759913	-0.8438438438438438	-283.2255578449755	-329.10960000971613	88.97297813698057	443.222332778614	1e+51	2.147361836418233e+34	2.762280884335617e+38	297.51664249404155	0.15818839827149805	0.1695694320261363	0.4679007381285872	1.091656027905782	2.2000002158104177	30.287908726825822	2.3188377388715397e-13	3166.461698410993	5.096810202038615e-13
143	./spectra/ph_sed_pwn_143.txt	-20.628251089846525	-0.1386873692774151	1.4859262322340825	0.010557585513914891	16.128176409087054	3.0125959582365804e-05	0.0006029457290649228	1.2212500524428238	17128.817240514425	-6.594089284868429	-5.681990751178968	-0.03903903903903905	-245.5169627534616	-139.79119084804492	-20.236252477909336	283.2484103269581	1e+51	3.080033668393844e+34	1.0946842385102669e+38	1623.4000473146612	0.12097714058002465	0.27095534109791364	0.2453069341912328	1.4743724546050267	2.3286663986996303	43.238745900957966	1.0096259952351817e-12	2153.9587017036088	2.064758670188337e-12
149	./spectra/ph_sed_pwn_149.txt	46.257257807344935	4.3171035445830395	3.497572842645652	0.025116691479949927	15.957209152854247	5.887916333821798e-06	2.128043021763438e-05	0.012000386896962615	70727.66036549667	-2.5018539270326774	11.495601323567367	1.2012012012012012	210.0587394883342	-202.36985341548402	-156.29233724868894	330.9161922443359	1e+51	2.304956849299591e+34	6.945243554885911e+40	11.529495236236857	0.08464795736947903	0.6411091237772686	0.7189098352189632	1.2145350135240487	2.207801756051301	32.06454799193263	3.834520763591431e-13	3591.8188074011528	6.595973000678829e-13
150	./spectra/ph_sed_pwn_150.txt	-6.071324417554344	-0.06030510420079663	2.8623045706793477	0.016422754976512022	19.972040905958426	2.527387797757892e-06	2.301689405251385e-06	0.4862845552132539	63302.66397278273	-11.360006787821169	-2.1123698666778585	-0.02102102102102099	339.1416645763525	75.07026892077324	493.3532299857569	603.3655802785203	1e+51	2.345102143404653e+34	7.620530967346893e+37	1673.8496567067386	0.07351956834060447	0.4013913869848141	0.3007141957244594	1.0299498343054558	2.137825618805317	33.62690273392263	3.239817045974024e-13	2676.337176037737	8.904030322305156e-13
156	./spectra/ph_sed_pwn_156.txt	56.77424232016331	0.0661306188517552	7.355171423348651	0.04627765927574061	18.212683835226983	0.0002209187245301335	0.00010454681368503199	0.18924110012869205	71105.99843304223	-1.4794393283394685	15.235228954321785	0.02102102102102099	-46.75947595427953	-13.163063137695596	-381.0598816584928	384.1436557230516	1e+51	2.892332842730652e+34	7.041722802156384e+38	572.8322479162495	0.09379035033155583	0.6535016741688915	0.2972006361754489	1.4338657467781477	2.3616008799372183	25.688193263773304	1.3198656524695805e-13	2748.239227470574	2.8117914172194184e-13
157	./spectra/ph_sed_pwn_157.txt	28.366254736234218	0.0	1.5357258048796527	0.011213395243294193	15.693838320401747	0.013531852139748867	0.05592780389501706	1.2372507451117505	11169.768988858865	-5.309456346240068	7.456237432391777	0.0	-23.156076185256254	961.304646164587	9.9902321232839	961.6353941800377	1e+51	2.5343794828207004e+34	1.6787749872749677e+37	9936.175854220097	0.08393025927046043	0.4055623097552242	0.3523235048376202	1.418418098202596	2.3740317094237104	36.25292966877839	9.104744958106679e-13	2843.2762383710356	1.0310323612967481e-12
158	./spectra/ph_sed_pwn_158.txt	-21.5381920102261	-0.021972685346821244	4.596225099871104	0.033630134145188104	15.66120839931909	3.542188836022572e-06	9.026417363561859e-06	1.718923633173818	67742.29236560497	-6.067633072868311	-5.749563384211714	-0.006006006006005982	-290.8725958328185	570.2345746729296	-103.39735208891888	648.4329954420418	1e+51	3.8932238617324233e+34	1.2331597361184733e+39	242.95623705065069	0.0999718233988896	0.36442137150212495	0.3527224949165476	1.3229806319682065	2.245224432484683	29.21005777418921	1.2268028983196117e-12	3591.0676987427723	1.8631862945336934e-12
160	./spectra/ph_sed_pwn_160.txt	-21.9132870379496	-1.728846954154265	1.1926338742999276	0.010401550415504638	13.138981021363184	1.9687262873495117e-06	1.439259090276709e-05	0.33397292453655536	64391.48530128154	-3.684137344255322	-4.901274258087256	-0.3963963963963965	-490.1181374913665	560.9843061918177	-47.44353501272643	746.4382556554997	1e+51	1.7003509803864016e+34	7.1360956916801165e+37	1188.5918228339958	0.13859877692929568	0.4646501034069671	0.4848546612310642	1.4264670623510491	2.095525115414807	26.2570280938391	2.138867315259194e-12	3263.673269172777	5.1038082928313096e-12
165	./spectra/ph_sed_pwn_165.txt	49.911869255654544	-0.04413782435001587	2.1199424497988804	0.012463475615212324	19.49115271185038	1.823135413626848e-06	1.7572478458245609e-06	0.18483079381281872	46051.19047921665	-4.0516194853879455	14.911795897209235	-0.01501501501501501	228.572436985096	145.27794051658157	-106.85282947038095	291.1504183680172	1e+51	2.4920461412028333e+34	5.683556774829552e+42	1.0842976623915708	0.06553363998353498	0.2499249565608715	0.4910269885459553	1.4706501627891728	2.162399514765594	38.001208675320015	1.3638396025383902e-13	2450.484694659735	2.0755906207336533e-13
166	./spectra/ph_sed_pwn_166.txt	21.346453397703506	0.3997110834701787	3.4128852516907986	0.04326325652152376	9.039720975399737	0.0017937134175186995	0.017002898309370355	1.2191860763121622	19377.03051774453	0.08064121765283715	3.2904370617400867	0.06306306306306297	-749.7542746859046	43.14753878998575	2.7015473144978253	750.9996543749623	1e+51	3.1890608023668904e+34	2.2097727240306568e+38	3799.6764567279133	0.1026493997970116	0.4806357087088493	0.2705338202394777	1.2241344452728011	2.589873897960332	28.379230274778923	3.929508914113969e-12	2527.724162633896	1.066538661030914e-11
167	./spectra/ph_sed_pwn_167.txt	-47.44842560951816	3.2604470686531952	7.978437881785022	0.06012321381640216	15.206460896867044	0.00262549538237895	0.0007328582183682127	0.027693564101016664	9426.708980651276	-1.7667781496269377	-11.183994286470806	0.8648648648648649	288.9481864372545	-80.6516000304949	90.1226634652129	313.2376565850941	1e+51	2.773163810374868e+34	3.157005758457705e+38	687.709755765583	0.11893989377257375	0.11046348582103954	0.3167677715831517	1.5306625690885167	2.0924576836623947	32.272480608269426	4.210204070279464e-13	3062.2074229262453	1.0340448033722999e-12
